BLOCK,TIMESTAMP,TX_HASH,SOURCE,PARAMETER,ILK,FROM_VALUE,TO_VALUE,SOURCE_TYPE
14561827,2022-04-11 2:56:59,0xd8dbe1a70d91ba10781c68603a597840fe33749a53bbd33acd9d8446848dc8f7,0x8f235dd319ef8637964271a9477234f62b02cb59,VAT.ilks.line,ETH-B,80778045.68,70128734.24,DssAutoLine
14686567,2022-04-30 16:08:02,0xb59b60e9afc0a4cf18283ef0417e5ec721ad6fd45924aed18c146e33d678e144,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,70128734.24,59961723.25,DssAutoLine
14723430,2022-05-06 12:03:37,0x6a105e179ae27191f2dc049a7de1a24fb6d860bde1710f2b1e568a1896468554,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,59961723.25,62626039.53,DssAutoLine
14733530,2022-05-08 2:39:18,0xc86a05c0ada765cb14af6631120acb7edcc3a6023d9a1bf968bc9aff72e24241,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,62626039.53,65059056.09,DssAutoLine
14745550,2022-05-10 0:44:03,0xb9be5ed18ae2e9ef59dd93b84b37bb54679d4c786cdb96cf1d3ecce9c6664edb,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,65059056.09,67113200.48,DssAutoLine
14756905,2022-05-11 20:09:02,0xdb22817e660748615bdbd44988055883c0e5933e0dd5f2f6025da380ad68770f,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,67113200.48,79168669.66,DssAutoLine
14758459,2022-05-12 2:11:05,0x887c8640d4bfc38b278f83df2f553c47dcb321a2048bb66e7b785aa77a51b0d2,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,79168669.66,97861730.43,DssAutoLine
14856038,2022-05-27 19:49:51,0x5938634af6a4080376e873d2f2cb17102496798fa4b7dac7bf5852f1b92c55bd,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,97861730.43,87655466.35,DssAutoLine
14952441,2022-06-12 21:48:00,0xabd02028675320dc32b4b2953f654a2400aebf055853b5f1c1fcaf21fdaf5eb0,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,87655466.35,74239062.35,DssAutoLine
14952648,2022-06-12 22:40:34,0x160aefd0b868f17940b21355d2723e756c1104ab54259316af0e62996556f6d2,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,74239062.35,94208852.11,DssAutoLine
14954122,2022-06-13 4:47:01,0x49b2d55167d0e5e79b58ccd9dc2ac56c46d3af90a4907edd706b04e48cde3d09,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,94208852.11,110400872.4,DssAutoLine
14955758,2022-06-13 11:30:02,0x38a7067663bd7889deeec5f3edc1c56fad8ba58b52492787d88e5e4e312deeed,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,110400872.4,115246855,DssAutoLine
14959929,2022-06-14 4:48:16,0x3ab741704ae373cc8599197303605ad8d9dff8ac076700751ed999b8cf24d2ef,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,115246855,132313470.9,DssAutoLine
14961337,2022-06-14 10:49:58,0x17777e3e16ebb67df6db175801fb38acd10a869bf088fd8566475c2bc14377fb,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,132313470.9,150477847.2,DssAutoLine
14962773,2022-06-14 16:53:38,0xec42ff340fe6bc050c12306f244652b547c5be3563b0893b62a38f66fae253d1,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,150477847.2,159710658,DssAutoLine
14966248,2022-06-15 7:13:28,0x1c1a218825bd785e98ea3484b2f49b7ae87d487ec78bc368a19501a959b3ff85,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,159710658,175916667.7,DssAutoLine
14973055,2022-06-16 11:27:50,0x43c383f8cac0498970bb8a1666a8aa51d677da7b6b87de00a6367bad28d97d3d,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,175916667.7,195883589.3,DssAutoLine
14974597,2022-06-16 17:34:09,0x592a779fcf0e0f0d5ddf49dd181ff755dc4cd1592a2df6b8421300fd64bdbaf1,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,195883589.3,215834234.3,DssAutoLine
14976035,2022-06-16 23:37:10,0x930bf63f6567731f71303cb725c7b04d85c2d08f2be39bdf3a1144df6cc4fba9,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,215834234.3,235700753.4,DssAutoLine
14977511,2022-06-17 5:37:55,0x4c57e1f3b0d00609a7322d2fbf42fef330d141f14778d06d8e9ee553ae383bea,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,235700753.4,247918982.9,DssAutoLine
14984640,2022-06-18 11:11:29,0x9d704d1699ac8b948dcb2acf4eb915d3f797b2d6799a67a4c5786c8f7e9301a8,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,247918982.9,251404856.9,DssAutoLine
14986921,2022-06-18 20:19:04,0x2862cf4ab01bfcab861f952149782bb7803a2e273841baa88dd33dad974a2cd6,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,251404856.9,261705230.7,DssAutoLine
15031607,2022-06-27 0:17:25,0x7309ec418cb89195f82f0f8e4bec0a623c0ac4e0a6292166ae35b047b92208e9,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,261705230.7,248183214,DssAutoLine
15031693,2022-06-27 0:42:51,0xbb33eb96e7d6d4630f93047d25e7636604ded5bba60b04343f51d2c9aeecf4b1,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,248183214,235373841.1,DssAutoLine
15055173,2022-07-01 7:05:55,0x9277eb2189af3bfdccf471c46b787a34d941eafa16377ee8111cf6edd9470c63,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,235373841.1,225355684.6,DssAutoLine
15055210,2022-07-01 7:16:23,0x9da679af52e35ec867001812290b4f96389540ebddd9ec69f48908759d72825e,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,225355684.6,212355912.8,DssAutoLine
15055468,2022-07-01 8:08:34,0x8123952b213366162283923a2c2d77d442ec3a57ac5c0ae8c3ed392582cb3362,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,212355912.8,197355912.8,DssAutoLine
15088088,2022-07-06 9:23:14,0x4c50ece944404d67ae4f9cd46f203a30a7604b3dbee33e18efbcf30729c02088,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,197355912.8,171838667.6,DssAutoLine
15088126,2022-07-06 9:32:16,0x787b600a1623548b730e64c91522eaa8f743847aa54f2ee606231e3a2c05372a,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,171838667.6,151889120.6,DssAutoLine
15088290,2022-07-06 10:08:54,0x039982138686d7ff784068aaebedec1423e3a9cdee2ecdee5a231ec3deacebff,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,151889120.6,131533386.6,DssAutoLine
15102010,2022-07-08 12:49:09,0x5bd057e0fb2a268012af87eadd53d4218f5c187e4caf293201364cc73054e607,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,131533386.6,114849627,DssAutoLine
15104545,2022-07-08 21:59:48,0x08e551458d952b13fa9e3d938b0c7ff5e4ecf2d5d4836b5a770f85084245f8b4,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,114849627,93265290.04,DssAutoLine
15104818,2022-07-08 23:01:38,0xa91654292ef0ee7902731a88c11ddbf9444381f700ae47fa5ddba039a42b33eb,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,93265290.04,68124558.76,DssAutoLine
15104879,2022-07-08 23:15:48,0x69b9131b76713974289fdf749ad61d6edfd76180e5ac1a8f9c690a746a4864f1,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,68124558.76,48168845.59,DssAutoLine
15149168,2022-07-15 19:27:14,0xae8d59afefdd85c071d1191a552266a11e80f15b56c88bb7eda7c43928980cc3,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,48168845.59,50252049.91,DssAutoLine
15168188,2022-07-18 18:13:15,0x33e44c738450b56cc11d1d9760b8cbe847243506cfd8b088bdeabdb002af8503,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,50252049.91,53653374.69,DssAutoLine
15171285,2022-07-19 5:54:42,0xad53203ca2249f8cea71ec5633ab7f06efbafdc67b0e6c25c7dfa9969e16c07f,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,53653374.69,55814603.94,DssAutoLine
15180602,2022-07-20 16:33:05,0xb315a2b8de0230e4050b0331a5b1f2aa1d758ccbc31f2f4fb8dabcee83d8bc78,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,55814603.94,57906272.14,DssAutoLine
15225020,2022-07-27 14:17:02,0x2e7c82592c125407a63a5e1b3de5d86a2022d20c73f9221cd93b1f3db02fb11b,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,57906272.14,60007243.93,DssAutoLine
15261256,2022-08-02 5:41:40,0x14df5179acda112bcda5c4af1e3b5df5feb16855246887aff2dedb943a64d142,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,60007243.93,62154239.6,DssAutoLine
15262915,2022-08-02 11:43:32,0x639f67f0ccd9cbe7884402dc632bf062928ca1a1ae85166cb6dcc00d2b599823,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,62154239.6,64371550.01,DssAutoLine
15289552,2022-08-06 15:36:27,0x809049fda3055a83a22ebffc0d762e8156de78e91b679a5bc6a2b294def52414,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,64371550.01,68838767.12,DssAutoLine
15314373,2022-08-10 12:39:20,0x0d614f049cf70862915444e26e5eefedbbcea4468e2bd59de3381985eefff4b6,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,68838767.12,70966873.99,DssAutoLine
15342088,2022-08-14 21:23:34,0xc287b615043fda1d404edaf70474b374f3009ba1649021d0391bd4602a1b41f7,0xc5d1e69709df34915395ff3d6a6c6f1ae571baea,JUG.ilks.duty,ETH-B,0.04,0.0375,DssSpell
15379686,2022-08-20 20:19:45,0x71aee2035428c404ca3c5ecbdb84db80c63f5e030f101dc22038142941d58c3e,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,70966873.99,60909236.35,DssAutoLine
15379987,2022-08-20 21:30:49,0x3d7aa4a83ce3b7a04215b9a1eff7fabc27844e1831c0e88659991ec9da457917,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,60909236.35,62921650.52,DssAutoLine
15507808,2022-09-10 8:30:45,0xc7b9a63843aef10b39fa7d894562996c981e8d3adb8ff736c53cfb4e1a28c2fe,0x07bfa4db5587a75617afa9e43624b8c2609497b5,JUG.ilks.duty,ETH-B,0.0375,0.03,DssSpell
15528834,2022-09-13 20:02:48,0x726e7c0693565e0998100a3e66b29756dddb9eed697b0355ae89629ff6ad4439,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,62921650.52,67644303.26,DssAutoLine
15537380,2022-09-15 6:40:27,0xbdcdc78291148c590b3bfdedce1736e1f41c5038b60fa89ead28880244343ba3,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,67644303.26,71921920.82,DssAutoLine
15761894,2022-10-16 16:33:23,0x44dda1973446af2758784c46453d2f15ae4b34cc75f4192aef1ef4022df4ee98,0xdffa28aaabf9e6a07e19fdf3a9b94fdc93a039f1,CLIPPER.tip,ETH-B,300,250,DssSpell
15761894,2022-10-16 16:33:23,0x44dda1973446af2758784c46453d2f15ae4b34cc75f4192aef1ef4022df4ee98,0xdffa28aaabf9e6a07e19fdf3a9b94fdc93a039f1,CLIPPER.tail,ETH-B,8400,4800,DssSpell
15761894,2022-10-16 16:33:23,0x44dda1973446af2758784c46453d2f15ae4b34cc75f4192aef1ef4022df4ee98,0xdffa28aaabf9e6a07e19fdf3a9b94fdc93a039f1,CLIPPER.cusp,ETH-B,0.4,0.45,DssSpell
15761894,2022-10-16 16:33:23,0x44dda1973446af2758784c46453d2f15ae4b34cc75f4192aef1ef4022df4ee98,0xdffa28aaabf9e6a07e19fdf3a9b94fdc93a039f1,CLIPPER.buf,ETH-B,1.2,1.1,DssSpell
15761894,2022-10-16 16:33:23,0x44dda1973446af2758784c46453d2f15ae4b34cc75f4192aef1ef4022df4ee98,0xdffa28aaabf9e6a07e19fdf3a9b94fdc93a039f1,DOG.ilks.hole,ETH-B,30000000,15000000,DssSpell
15935977,2022-11-10 0:15:35,0x61a81677eeaa1544d5af639630481b1276f4a54985463f5b461066febf5a6baf,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,71921920.82,91842746.18,DssAutoLine
15937778,2022-11-10 6:17:47,0xf65f55b6a0fc3ed16ce0f074c74ff38934bce14ea338a682effa11d7e15f95d4,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,91842746.18,111841418.7,DssAutoLine
15975685,2022-11-15 13:18:23,0x5c09b56e399994e69cd65d08c1b69cbbd5f1ec0a9618d8f7e8c1201c2b965cc0,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,111841418.7,86542149.98,DssAutoLine
15975727,2022-11-15 13:27:11,0xb019d1dbaaea559fa6d873da678f25a21d54c7bc67b428e3c766aa54c3c5add3,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,86542149.98,66563378.85,DssAutoLine
15984057,2022-11-16 17:25:11,0xcf41b3685505e6e9da68fa9c4f0782575fca28e2e24026632fd550f322828d5f,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,66563378.85,70265118.21,DssAutoLine
16020627,2022-11-21 19:58:47,0xbd9c364011fa3200e9cfbec847af47a8ff7baab29690c54fefc5b4f95efc3b5a,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,70265118.21,72507637.31,DssAutoLine
16138398,2022-12-08 7:07:59,0x207a314c71768e73a128cda71a03df02bddc460f4ad9ecaca218386a6a4ac85e,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,72507637.31,74759442.63,DssAutoLine
16176238,2022-12-13 14:01:11,0x1833f4ee3f6b25b256b7a2d1b0648db550eced2a7cc455260f9a501c191f2b9b,0x8c762ba54ca0791b8251e604cb7e3434c9153d22,DC-IAM.ilks.line,ETH-B,500000000,250000000,DssSpell
16220714,2022-12-19 19:04:11,0x3f929508826d3d82f00b35f95c9834c1b85a124d27b7df466ae3dcab2b7d27d4,0x02777053d6764996e594c3e88af1d58d5363a2e6,VAT.ilks.line,ETH-B,74759442.63,77492257.01,DssAutoLine
16368260,2023-01-09 9:10:47,0x85cd26223b97ed923c034f161c776ebc9e11ea8e2aab33d7dab6808cc87c0316,0x8099d3e7b6f63040fbd25c7b1541b34055e95e19,VAT.ilks.line,ETH-B,77492257.01,83463305.73,DssAutoLine
16401972,2023-01-14 2:11:59,0xbc633985d9d8484d2b008f9dea300f1d4995f8c6e8e03c1d5c174c04d92c1a10,0x5d469e1ef75507b0e0439667ae45e280b9d81b9c,VAT.ilks.line,ETH-B,83463305.73,85470403.24,DssAutoLine
16470297,2023-01-23 15:07:23,0xc25e14d8b872f9b4ba4379fd04684cab8d478a6bd981d40938b93c45f7dece4e,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,85470403.24,87592928.61,DssAutoLine
16488178,2023-01-26 3:03:11,0x8b4e1d53465a53f04c5c5f45339f0915f47e17dd5d31ede2041e2b445f6b9c20,0x3caca7b48d0573d793d3b0279b5f0029180e83b6,VAT.ilks.line,ETH-B,87592928.61,89667977.63,DssAutoLine
