BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,EVENT_INDEX,VAULT_NUMBER,COLLATERAL_TYPE,URN_ADDRESS,DEBT_TO_COVER_AMOUNT,COLLATERAL_LIQUIDATED_AMOUNT,DAI_REPAYED_AMOUNT
12327842,2021-04-28T08:33:17Z,0xba7ce418f5c6f2ac03cb5151f4bffefe73364334f9e4088c871a307c45ac6e1d,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,41,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68881,22.1692592,44247.78761
12327896,2021-04-28T08:43:07Z,0xad98a63b82faaaa4296acd8b19793de6b1f320d453f231c77b1b232f88dad2ee,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.61978,22.16922345,44247.78761
12327888,2021-04-28T08:41:39Z,0xb9fe4024989a15c4d2d43290b8b7d025764a1c6bc8ea0a0f9a110341ac0d5768,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,108,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327817,2021-04-28T08:28:37Z,0xe3044803cf5efcf8b83b91a242e8981f4eb29332ea324cb184672fe35c597edf,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,32,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.72158,22.16927616,44247.78761
12327957,2021-04-28T08:55:25Z,0xa9a4e09ebcf0a66d7bd4cde5365e0242bdbeb45c305b9b329357bbfea2aa34b9,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53342,22.16917874,44247.78761
12327833,2021-04-28T08:31:34Z,0x73561547ff2d664c73646c730c18a777f2e2375197dcbc56ed5e09edf3ea0fbe,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327861,2021-04-28T08:36:06Z,0x3cf7bb1ac3ac6d671154b69b1cb6576711b06b338ffabd77c0a1f94492ee97d8,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,35,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66904,22.16924896,44247.78761
12327870,2021-04-28T08:37:18Z,0xf2cc6042c7b60f08a8660e7ef41b65387761656276a2dfe4727d62295df6443a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,34,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66061,22.1692446,44247.78761
12327952,2021-04-28T08:54:25Z,0xbada59f72fb0a849a4f59ff907814656e46f0316222ff35ff3ce6c43d6aef489,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,60,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.54045,22.16918238,44247.78761
12327967,2021-04-28T08:56:54Z,0xb4e5912c3339c6c3951aaf2aa66df1254f8f2b9ed30e25ac9f0931c8684cb760,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.52301,22.16917335,44247.78761
12327729,2021-04-28T08:07:48Z,0x1936922c2fd042156d643bf740f9d3412a5399380fa6481a4b619f7ed43204bc,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.86772,22.16935183,44247.78761
12327790,2021-04-28T08:21:26Z,0xc03212d3c58fcc57c496bb7d62f5ea699140a53ec384298bd988f42821143c84,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,35,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.77201,22.16930227,44247.78761
12327872,2021-04-28T08:37:30Z,0xb85258b060142b69da6e729c5395137d6803f7a526f58a9e6661f3ea4e5ef43f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,46,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327836,2021-04-28T08:32:13Z,0x3396eb6a3fa4387065a2451a1d0b31f4beb6c329ac285a7a064c15970b1ea7c1,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,17,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6963,22.16926307,44247.78761
12327887,2021-04-28T08:40:59Z,0xf2541f507175e67c94cbbbad5273fea2cdadd58df8fb47f24c5a51b63030a9a9,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,65,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327778,2021-04-28T08:19:24Z,0x5a2c34311fa19bec004972b33b3b22eee75b69de383be77c0e9cef3f1a0f146b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78628,22.16930966,44247.78761
12327831,2021-04-28T08:31:20Z,0xa5d2bb1af514247e5c448fc33170e1a7ddef00aef7747d6bd748104a365f278a,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,14,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7025,22.16926628,44247.78761
12327775,2021-04-28T08:18:37Z,0xc1ad60f251384c60f60b2740f6e364494c9d3b7eb8750a0eaf9f48098636112b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79178,22.16931251,44247.78761
12327701,2021-04-28T08:01:12Z,0x925eeb99cbe1d28b035547c61d52be05b73698c14bffc08e35abce123b98c97a,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.91406,22.16937582,44247.78761
12327861,2021-04-28T08:36:06Z,0xb0aea00dbac0a00f2eaa7249c58cffa3fa88ab3bd69d34627efca1499d8dc9c1,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,69,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66904,22.16924896,44247.78761
12327887,2021-04-28T08:40:59Z,0xdef8cc8a8af79c8c3723d9a164768af8a338c9b18c7827a7ae2246160d75fad8,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,133,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327884,2021-04-28T08:39:35Z,0xcc532302776780dc2b8332a601e7cde09aed77abf15f728ffe70392abc4204d3,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,27,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64458,22.1692363,44247.78761
12327837,2021-04-28T08:32:14Z,0xd80c00055f58ce6ac4200b1e2a43ae4bdd9de5afabb70af75791c7ba5fcf482b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,50,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69619,22.16926301,44247.78761
12327891,2021-04-28T08:42:23Z,0xeef82f7304f411d334643abbf2f07a0229626262c409b1eeff8f92da56b9d0f9,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,16,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62493,22.16922612,44247.78761
12327847,2021-04-28T08:34:07Z,0xf7b739cf83b5be719bc5508fe8e4639a7105cc92c33f6ce632e42d516478bb0d,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,16,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68296,22.16925617,44247.78761
12327934,2021-04-28T08:49:51Z,0x5fb4512b248f7fa5ca11871bb1bbdb27092b75b1689b850a8130cb32e02e4298,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,54,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57251,22.16919898,44247.78761
12327887,2021-04-28T08:40:59Z,0x8c11ad83d0710e6fcb43d39072324e9d930595bbd9cf34ef4f5bfc7b34ccb660,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,138,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327857,2021-04-28T08:35:36Z,0x2dd7c4a98c2076f1c8e31a326d186c623a00fa2a69798423ab50b4de90f6a791,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,50,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67255,22.16925078,44247.78761
12327712,2021-04-28T08:04:28Z,0xe1217429b78ed41c45209aad727c8dc863677e497f7a061f76226b7aa11a2202,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,30,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.89112,22.16936394,44247.78761
12327900,2021-04-28T08:43:43Z,0x6e9e32f4a3e558416b217fa432486102d3756cc71e0595967941460ca2fdcf4f,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,25,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.61557,22.16922127,44247.78761
12327726,2021-04-28T08:07:16Z,0x6997b6b5ed2a31828a995287ca30524887c15d3724fbfc5514766a0f7a7368b6,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,36,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.87147,22.16935376,44247.78761
12327775,2021-04-28T08:18:37Z,0x5642a5150ea2c683ad035e0c93ef8ca4ea5209f9e1054156c1ee53649afe97e2,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,50,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79178,22.16931251,44247.78761
12327885,2021-04-28T08:39:43Z,0x3a7eb334ec66d94cd8090095ca8abd7558704f17229bfa2079adc91b8267cf91,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,58,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64365,22.16923581,44247.78761
12327769,2021-04-28T08:17:29Z,0x1ddaa82c0f48e5a5061e13a7e89d7a0792c35b4d851e651dfd413cbdcf37e681,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79974,22.16931663,44247.78761
12327849,2021-04-28T08:34:14Z,0x5ea3f50ad63dce918f77bc4e13cf1bb12e0daa052a4292934117591e40e2c7d1,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,118,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327941,2021-04-28T08:51:35Z,0x10b3f597e2079aa27aba95bee7aceeed33f117a2112da1e238e51c07290dc163,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,20,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.56034,22.16919268,44247.78761
12327930,2021-04-28T08:49:04Z,0x4c381a5de4c2fefdd84d10118d3aeffe9b381df7fcf4b6ace1fbbc5216def7bf,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,45,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57801,22.16920183,44247.78761
12327899,2021-04-28T08:43:35Z,0x6cafcfe2e532d74e76161ecb2b88eadafb8a50c7463fbb57e5d07bb7208b7049,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,11,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6165,22.16922176,44247.78761
12327853,2021-04-28T08:34:52Z,0xc822613575e0afd4f4625fa22941421a17d49b6c20ee0edde4df8b8c684de16a,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,30,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327829,2021-04-28T08:30:45Z,0x099829fd0e5c73710ccd8a620f482293b083e7b1bd5a8dc92db93d17e68d3927,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,32,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7066,22.16926841,44247.78761
12327821,2021-04-28T08:29:04Z,0xc7854e72cfe1e844e7cc3551cbc3ec9f8d9185423bf5c77ffc4f53fead9c8400,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,102,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327858,2021-04-28T08:35:44Z,0xab99988b16c8b1147616491b48008b9fd577b48eb96bf55359a22492639325ec,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,42,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67161,22.16925029,44247.78761
12327953,2021-04-28T08:54:41Z,0xe0aa9be6f3242e8225c66e17af068b9a773dd9941fc54e8f07e93670bba86882,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,59,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53857,22.16918141,44247.78761
12327887,2021-04-28T08:40:59Z,0x01fb2f651cb2f8ea517ce2f979c805326bb2447ed908b9c75d8a691079d69a28,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,163,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327888,2021-04-28T08:41:39Z,0x671dfad7c8c665ff926fc8d0e568706f27c7e5317b4cf15969468cc5acce9e2f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,140,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327792,2021-04-28T08:21:40Z,0x3cf6aaa70e534a2b9d66c9828a1c10fdd98bde546bcfd410d9369d986243f18c,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,52,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.77037,22.16930142,44247.78761
12327699,2021-04-28T08:00:35Z,0xee72f58f7082ba2c72a99289bf36e262a71e7cd014d9c7dbfb6dc163389655c9,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.91839,22.16937806,44247.78761
12327728,2021-04-28T08:07:28Z,0x228f3c3bf1d96530b937b5f24122dbfc239caed0d1d24e090290cb2e526181f1,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.87006,22.16935304,44247.78761
12327849,2021-04-28T08:34:14Z,0xaf7338850e5c2af8af5a0d88f8f7d6fe3f89c0ee38de1fbbd9f6ea4a4f50b276,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,143,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327768,2021-04-28T08:17:05Z,0x0dbef3f04301348bc3daa1a5bf2307a4c6cd0c0ef20d9cae063bc49a54bbe8d4,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,108,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.80255,22.16931808,44247.78761
12327933,2021-04-28T08:49:34Z,0x55a4c50ea0207828e34da91717cef1e40cdbdefd6263957277a3becdafffd088,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,60,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.5745,22.16920001,44247.78761
12327972,2021-04-28T08:57:56Z,0xff84b45df9c3e985c2c4fbb92ade75308cb391edebd70040778c4f1eb2fb95cd,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.51576,22.1691696,44247.78761
12327849,2021-04-28T08:34:14Z,0xd33d727303b994a30b205f9302dae38a3a60cf8cff49b74271a66c1bd88d8365,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,103,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327846,2021-04-28T08:33:59Z,0x9cca65a3ccd2f8a4d8dec46f67232dd2bc9d889b6c4dadbc2ad90b8100d31f76,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,27,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6839,22.16925665,44247.78761
12327787,2021-04-28T08:20:45Z,0x00d599629d81c3005b3482f4d47d417bf9cd5851a32c3d08fc0ceeec904e0c14,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7768,22.16930475,44247.78761
12327823,2021-04-28T08:29:51Z,0x6e33c86ee8e00133a4171dc1d2e21f2a63879341671e6fe734834549fa559fe4,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,54,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71292,22.16927168,44247.78761
12327772,2021-04-28T08:18:02Z,0xe630a33a69f9c945dc9bbdde08355d1866d6f72de02b50b4f36cf2f96adb3122,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,103,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79588,22.16931463,44247.78761
12327814,2021-04-28T08:28:06Z,0x571f7e7d75f1aaf070e8746e8cbb31fdc60c15a06391ebe521c8fe8b726ec0dd,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7252,22.16927804,44247.78761
12327885,2021-04-28T08:39:43Z,0x4ba2ca2c521eb99069375da8b54bdd6a8eadc82aedf8d052a200a7a79ab356f1,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,107,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64365,22.16923581,44247.78761
12327888,2021-04-28T08:41:39Z,0x4b56390c987445346398947013766409063474cb97269274849318a9496ba0dd,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,135,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63007,22.16922879,44247.78761
12327853,2021-04-28T08:34:52Z,0x062e68ca8a0992ecf700b1113aa943082ace99f6ef2e7ad48d9503ded689a55a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,97,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327821,2021-04-28T08:29:04Z,0x5f5a95b95ffd45a8b60f55fa15938bde704e77e73ea32d976dc25649674c83a4,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,117,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327757,2021-04-28T08:14:30Z,0x72a02c86218b106e93b32a8720fb745c322bfa828f52fb4477ad734967763e64,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,25,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.82068,22.16932747,44247.78761
12327771,2021-04-28T08:17:45Z,0xcb8752f50a296c9c9d45544ed262d04a2d3d2840811206098c3935f839d6cb11,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.79787,22.16931566,44247.78761
12327816,2021-04-28T08:28:24Z,0x93e1b078f166fe7a7b1a8ff1c743e28de162e30b0200a7ee6d50c2676708a362,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7231,22.16927695,44247.78761
12327875,2021-04-28T08:37:59Z,0xf278565150e8235e0ff611a0830a43683b17adcc8c18f27267ced5999aac2b4d,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,54,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65582,22.16924211,44247.78761
12327833,2021-04-28T08:31:34Z,0x204db87eb2b9ecc25526cfae94ca27999b07d15807f615640cf30383f0c776d9,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,46,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327867,2021-04-28T08:37:07Z,0xd257fe1a28782c75ca3b653f9bd7d09ba6f3c04945ee5dcad70535be72c3f5f6,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6619,22.16924526,44247.78761
12327853,2021-04-28T08:34:52Z,0xae2e7c072d33c55cf08739731372db96f8018caeaa2ab9c0bfef84eb545d7765,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,82,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327960,2021-04-28T08:55:41Z,0xa97ad362fa9136d80466525238d3a47e2b62418fea5f5f252f78097f38999d0e,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,96,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53155,22.16917778,44247.78761
12327872,2021-04-28T08:37:30Z,0xdf89adaa4bc469e09a851eafea1220caa423e04ffb8f91f29ffb00d50517370f,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,41,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327903,2021-04-28T08:45:10Z,0xcb5936cb48d3ff7fa22f3beb060a0a700ea7bb3dee90361cfc8e89b4d9b5028d,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,12,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.60539,22.169216,44247.78761
12327889,2021-04-28T08:42:02Z,0x6eb993d69db0bfbb8cc2b54e19b7df5aca87e6b2b3daf76b8c7507be951b424a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,90,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62738,22.16922739,44247.78761
12327859,2021-04-28T08:35:51Z,0x7eef4effbc9315e08fd28a8d0d1e74e1af4385af29ce81c9d38e70d30a3f3dea,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,42,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67079,22.16924987,44247.78761
12327715,2021-04-28T08:05:33Z,0xa0e3093a5826ced49472bac34b129c0c67459a73c88b350126ed128707bec6cd,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,24,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.88352,22.16936,44247.78761
