"day","dai_minted","dai_repaid","sum_dai","dai_delta","dai_outstanding","TO_VALUE","implied_revenue","price","RSI","rsi_status"
2022-06-05,47300,0,0,47300,62194935.968689,0.04,6815.88339382893,1804.26167,38.0300582567537,"in-between"
2022-06-06,907628.691555648,920447.571367447,0,-12818.879811799,62182117.0888772,0.04,6814.47858508243,1805.331395,38.0972931200182,"in-between"
2022-06-07,6000,173940.330635602,0,-167940.330635602,62014176.7582416,0.04,6796.07416528675,1860.181307,41.5962808147761,"in-between"
2022-06-08,250000,0,0,250000,62264176.7582416,0.04,6823.47142556072,1818.387712,39.7524740024027,"in-between"
2022-06-09,24629.343575581,7714.31854,0,16915.025035581,62281091.7832772,0.04,6825.32512693449,1794.539626,38.6983732919532,"in-between"
2022-06-10,9e+05,1510575.23018534,0,-610575.230185339,61670516.5530919,0.04,6758.41277294157,1788.418287,38.4167837429088,"in-between"
2022-06-11,160242.527935379,5489584.08261172,185008.512510104,-5514350.06718644,56156166.4859054,0.04,6154.10043681155,1663.844367,33.1329482525752,"in-between"
2022-06-12,43670637.0379976,10346354.5756843,67743.252868327,33256539.2094449,89412705.6953503,0.04,9798.6526789425,1530.038617,28.5851509116694,"Oversold"
2022-06-13,21974679.4562926,11639321.7531002,12656780.9405823,-2321423.23738993,87091282.4579604,0.04,9544.25013237922,1454.68676,26.388506784708,"Oversold"
2022-06-14,56715076.9284735,8729267.89199831,0,47985809.0364752,135077091.494436,0.04,14802.968930897,1205.595286,20.7201037056719,"Oversold"
2022-06-15,20318250.4103753,4185402.49355195,0,16132847.9168233,151209939.411259,0.04,16570.9522642475,1214.866265,21.3968675998957,"Oversold"
2022-06-16,72144507.5552124,159339.569650601,0,71985167.9855618,223195107.396821,0.04,24459.7377969119,1230.364335,22.5865397410343,"Oversold"
2022-06-17,884721.25649883,532379.893154019,0,352341.363344811,223547448.760165,0.04,24498.3505490592,1068.603575,19.3026755163615,"Oversold"
2022-06-18,17766515.8277683,7232938.94015439,199526.865882435,10334050.0217315,233881498.781897,0.04,25630.8491815778,1087.813924,20.7758022133154,"Oversold"
2022-06-19,551004.593268904,790353.522773969,0,-239348.929505065,233642149.852392,0.04,25604.619161906,995.2525693,18.9781186318667,"Oversold"
2022-06-20,30137.466258904,1135992.78372042,0,-1105855.31746152,232536294.53493,0.04,25483.4295380746,1125.754092,28.3866148236724,"Oversold"
2022-06-21,25480.5612467,11187.75220727,0,14292.80903943,232550587.34397,0.04,25484.9958733118,1132.054394,28.8163772555589,"Oversold"
2022-06-22,23357.039964226,30137.39660438,0,-6780.356640154,232543806.98733,0.04,25484.2528205293,1124.561392,28.5965773677311,"Oversold"
2022-06-23,205973.053737528,4004.935915491,0,201968.117822037,232745775.105152,0.04,25506.3863128933,1051.074068,26.4645450401871,"Oversold"
2022-06-24,14906.31843673,470904.081819968,0,-455997.763383238,232289777.341768,0.04,25456.4139552623,1144.480753,33.2741803721382,"in-between"
2022-06-25,0,2872559.85706522,0,-2872559.85706522,229417217.484703,0.04,25141.612875036,1229.304085,38.815234865408,"in-between"
2022-06-26,122817.86177585,11878.468420675,0,110939.393355175,229528156.878058,0.04,25153.7706167735,1244.286204,39.766667390949,"in-between"
2022-06-27,763534.191746263,23048925.545284,0,-22285391.3535377,207242765.524521,0.04,22711.5359478927,1201.237791,37.9410385098154,"in-between"
2022-06-28,200388.616697537,9685.191660312,0,190703.425037225,207433468.949558,0.04,22732.4349533762,1194.224508,37.6378816674286,"in-between"
2022-06-29,0,57331.395170568,0,-57331.395170568,207376137.554387,0.04,22726.1520607548,1143.533536,35.4340764016186,"in-between"
2022-06-30,904414.422497262,686697.604525227,0,217716.817972035,207593854.372359,0.04,22750.0114380668,1098.905518,33.5704174091621,"in-between"
2022-07-01,282108.191676827,35825861.5513319,0,-35543753.3596551,172050101.012704,0.04,18854.8055904333,1057.630999,31.8993781490026,"in-between"
2022-07-02,4700,0,0,4700,172054801.012704,0.04,18855.3206589265,1068.81944,32.8747895138988,"in-between"
2022-07-03,344682.573019093,0,0,344682.573019093,172399483.585723,0.04,18893.0940915861,1068.541503,32.8621975111976,"in-between"
2022-07-04,162718.92885994,228026.141781969,0,-65307.212922029,172334176.372801,0.04,18885.9371367453,1074.607318,33.4612077141846,"in-between"
2022-07-05,204009.09786054,382487.993214263,0,-178478.895353723,172155697.477448,0.04,18866.3778057477,1153.348315,40.8400968320726,"in-between"
2022-07-06,0,65472244,0,-65472244,106683453.477448,0.04,11691.3373673915,1134.01707,39.6767850049149,"in-between"
2022-07-07,599154.926338564,369088.142104499,0,230066.784234065,106913520.261682,0.04,11716.5501656637,1188.725643,44.4953629935012,"in-between"
2022-07-08,304398.132931654,83932076.8385966,0,-83627678.7056649,23285841.5560168,0.04,2551.87304723471,1240.378406,48.6647565667422,"in-between"
2022-07-09,120188.165308134,0,0,120188.165308134,23406029.7213249,0.04,2565.04435302191,1233.514679,48.1471906082209,"in-between"
2022-07-10,148811.112551447,0,0,148811.112551447,23554840.8338763,0.04,2581.35242015083,1216.849707,46.8445065816002,"in-between"
2022-07-11,10000,64473.644078117,0,-54473.644078117,23500367.1897982,0.04,2575.38270573131,1169.012708,43.228860241184,"in-between"
2022-07-12,745457.944450351,103760.703483516,0,641697.240966835,24142064.4307651,0.04,2645.70569104275,1097.449438,38.4479420978826,"in-between"
2022-07-13,1025704.64801627,284995.115642946,0,740709.53237332,24882773.9631384,0.04,2726.87933842612,1040.797146,35.1351699043955,"in-between"
2022-07-14,19071.903228334,435045.783920417,0,-415973.880692083,24466800.0824463,0.04,2681.29315972014,1112.920783,41.9881575502232,"in-between"
2022-07-15,1695165.56767666,139715.893865709,0,1555449.67381095,26022249.7562572,0.04,2851.753397946,1191.130837,48.3594974468236,"in-between"
2022-07-16,1115018.73184196,112493.401339256,0,1002525.33050271,27024775.0867599,0.04,2961.61918759013,1234.099139,51.5103866089783,"in-between"
2022-07-17,240262.601365577,40029.617722912,0,200232.983642665,27225008.0704026,0.04,2983.5625282633,1355.04564,59.0790350467066,"in-between"
2022-07-18,1674209.45422012,190031.901842814,0,1484177.5523773,28709185.6227799,0.04,3146.21212304437,1344.720284,58.2432177001042,"in-between"
2022-07-19,3513689.61406803,0,0,3513689.61406803,32222875.2368479,0.04,3531.27399855868,1570.658959,68.6836656905018,"in-between"
2022-07-20,761133.242019686,0,0,761133.242019686,32984008.4788676,0.04,3614.68586069782,1542.629821,66.4635307828697,"in-between"
2022-07-21,1091878,763228.604965789,0,328649.395034211,33312657.8739018,0.04,3650.70223275637,1527.413931,65.2308482911748,"in-between"
2022-07-22,1297494.78600624,73902.038436508,0,1223592.74756973,34536250.6214716,0.04,3784.79458865442,1576.825239,67.3486378213651,"in-between"
2022-07-23,0,195195.479866,0,-195195.479866,34341055.1416056,0.04,3763.40330318965,1536.124922,63.8962453141669,"in-between"
2022-07-24,805904.59215631,480929.752216762,0,324974.839939548,34666029.9815451,0.04,3799.01698427892,1552.496489,64.6805457826732,"in-between"
2022-07-25,805237.647272705,1699687.87929025,0,-894450.232017543,33771579.7495276,0.04,3700.99504104412,1601.207967,66.9790505154306,"in-between"
2022-07-26,1637350.69944367,1412232.11918112,0,225118.580262554,33996698.3297901,0.04,3725.66557038796,1450.482285,55.0426950785711,"in-between"
2022-07-27,1946300.69643611,4206803.32795479,0,-2260502.63151868,31736195.6982715,0.04,3477.93925460509,1438.988038,54.2487320152561,"in-between"
2022-07-28,3824966.29249834,929114.247561503,0,2895852.04493684,34632047.7432083,0.04,3795.29290336529,1636.949181,63.9053939054541,"in-between"
2022-07-29,797660.105529825,461936.041717791,0,335724.063812034,34967771.8070203,0.04,3832.08458159127,1723.548521,67.1698858160877,"in-between"
2022-07-30,180621.905058991,0,0,180621.905058991,35148393.7120793,0.04,3851.8787629676,1739.042177,67.732184243773,"in-between"
2022-07-31,50000,0,0,50000,35198393.7120793,0.04,3857.35821502239,1696.785098,64.4880133650669,"in-between"
2022-08-01,501373.986109725,485353.557654366,0,16020.428455359,35214414.1405347,0.04,3859.11387841476,1682.011374,63.3456594007878,"in-between"
2022-08-02,5197459.45690558,826251.371350573,0,4371208.085555,39585622.2260897,0.04,4338.15038094134,1636.018556,59.7945193840853,"in-between"
2022-08-03,1260791.10456652,826387.369069657,0,434403.735496866,40020025.9615865,0.04,4385.75626976291,1638.378683,59.9186911526307,"in-between"
2022-08-04,124073.409519326,1234477.37047409,0,-1110403.96095476,38909622.0006318,0.04,4264.0681644528,1621.341324,58.5137847769442,"in-between"
2022-08-05,1180352.72035936,130114.919306151,0,1050237.80105321,39959859.801685,0.04,4379.16271799288,1612.418907,57.7501197886473,"in-between"
2022-08-06,3923839.68192809,8000,0,3915839.68192809,43875699.4836131,0.04,4808.29583382061,1725.382627,64.1325533590916,"in-between"
2022-08-07,134674.846187794,0,0,134674.846187794,44010374.3298009,0.04,4823.05472107407,1693.296592,61.2999691615755,"in-between"
2022-08-08,1613696.7491781,734804.03710709,0,878892.712071011,44889267.0418719,0.04,4919.3717306161,1699.006418,61.6247919899914,"in-between"
2022-08-09,2851098.10522269,2312265.46267034,0,538832.642552351,45428099.6844242,0.04,4978.42188322458,1775.701356,65.7795817800234,"in-between"
2022-08-10,3149169.94030493,4110062.43615261,0,-960892.495847686,44467207.1885766,0.04,4873.11859600839,1698.966129,58.9075942208143,"in-between"
2022-08-11,1547443.50163505,1340327.19027094,0,207116.311364108,44674323.4999407,0.04,4895.8162739661,1852.878555,66.4732460142147,"in-between"
2022-08-12,1240281.02561657,616310.695999384,0,623970.329617186,45298293.8295579,0.04,4964.19658406113,1881.427405,67.6625428563746,"in-between"
2022-08-13,1709393.5413661,494125.08603318,0,1215268.45533292,46513562.2848908,0.04,5097.37668875515,1959.330925,70.7153027192572,"Overbought"
2022-08-14,719034.686468459,411036.85419763,0,307997.832270829,46821560.1171616,0.0375,4810.43425861249,1982.411828,71.5715904822895,"Overbought"
2022-08-15,754320.362856531,1872383.25394767,0,-1118062.89109114,45703497.2260705,0.0375,4695.56478350039,1936.701164,67.3701708098705,"in-between"
2022-08-16,834826.436940226,1117448.09910095,0,-282621.662160725,45420875.5639097,0.0375,4666.52831136059,1908.277642,64.8220320051658,"in-between"
2022-08-17,1596054.45682369,2334575.00624913,0,-738520.549425436,44682355.0144843,0.0375,4590.65291244702,1880.600101,62.3490575980699,"in-between"
2022-08-18,1367415.37816502,55885.047282871,0,1311530.33088215,45993885.3453665,0.0375,4725.39917931847,1834.826453,58.3821697829988,"in-between"
2022-08-19,1381531.11329791,6158350.1156548,0,-4776819.00235689,41217066.3430096,0.0375,4234.63010373386,1850.111291,59.313073799725,"in-between"
2022-08-20,2821026.16143461,7869971.5927646,0,-5048945.43132998,36168120.9116796,0.0375,3715.90283339174,1618.532504,43.4539992489811,"in-between"
2022-08-21,683410.057535753,2408556.52752707,0,-1725146.46999131,34442974.4416883,0.0375,3538.6617577077,1579.415723,41.4385096817442,"in-between"
2022-08-22,4719062.21023639,278958.391332818,0,4440103.81890357,38883078.2605918,0.0375,3994.83680759505,1624.149983,44.6029662899936,"in-between"
2022-08-23,1254750.61974978,4756078.34665851,0,-3501327.72690873,35381750.5336831,0.0375,3635.11135620032,1622.307035,44.4962898945299,"in-between"
2022-08-24,350525.427601603,728232.615279309,0,-377707.187677706,35004043.3460054,0.0375,3596.30582321973,1665.791907,47.6761918729671,"in-between"
2022-08-25,277938.381009431,0,0,277938.381009431,35281981.7270148,0.0375,3624.86113633714,1657.793642,47.1412152935463,"in-between"
2022-08-26,5004011.87882973,1232183.26462936,0,3771828.61420037,39053810.3412152,0.0375,4012.37777478238,1697.076972,50.102686817193,"in-between"
2022-08-27,185549.438080397,5899676.26400774,0,-5714126.82592734,33339683.5152879,0.0375,3425.30995020081,1510.189111,38.9285077886658,"in-between"
2022-08-28,0,747090.291774485,0,-747090.291774485,32592593.2235134,0.0375,3348.55409830617,1496.055466,38.2340235698893,"in-between"
2022-08-29,282868.179519463,113382.747451255,0,169485.432068208,32762078.6555816,0.0375,3365.96698516249,1438.74705,35.4708088953566,"in-between"
2022-08-30,616346.432803478,393856.671632238,0,222489.76117124,32984568.4167528,0.0375,3388.82552226913,1555.177456,44.2812679728382,"in-between"
2022-08-31,560338.335735094,187689.781005642,0,372648.554729452,33357216.9714823,0.0375,3427.11133268654,1525.400116,42.6764179661825,"in-between"
2022-09-01,285120,402138.517384262,0,-117018.517384262,33240198.454098,0.0375,3415.08888227034,1552.562966,44.6471540742566,"in-between"
2022-09-02,157842.997211065,197581.061367907,0,-39738.064156842,33200460.3899412,0.0375,3411.00620444601,1588.980351,47.2648169651983,"in-between"
2022-09-03,228300.190386614,118745.010913624,0,109555.17947299,33310015.5694142,0.0375,3422.26187356995,1575.176631,46.3696993397652,"in-between"
2022-09-04,205991.055636722,0,0,205991.055636722,33516006.6250509,0.0375,3443.42533819016,1555.674077,45.0709688009469,"in-between"
2022-09-05,115590.094435312,46385.050234285,0,69205.044201027,33585211.6692519,0.0375,3450.53544547109,1578.949301,46.9795695321393,"in-between"
2022-09-06,365472.714748053,398777.147154629,0,-33304.432406576,33551907.2368453,0.0375,3447.11375721014,1617.935455,50.1067717110609,"in-between"
2022-09-07,84582.500502941,61380.269749795,0,23202.230753146,33575109.4675985,0.0375,3449.49754804094,1564.558954,46.0979332557854,"in-between"
2022-09-08,173284.590304206,0,0,173284.590304206,33748394.0579027,0.0375,3467.30075937356,1629.883231,51.2395428328851,"in-between"
2022-09-09,242544.803474235,0,0,242544.803474235,33990938.8613769,0.0375,3492.21974603188,1635.932176,51.6989942125993,"in-between"
2022-09-10,463086.645756757,118778.964995755,0,344307.680761002,34335246.5421379,0.03,2822.07505825791,1717.076957,57.4861815947068,"in-between"
2022-09-10,463086.645756757,118778.964995755,0,344307.680761002,34335246.5421379,0.03,2822.07505825791,1717.076957,57.4861815947068,"in-between"
2022-09-11,210264.927170475,71265.63122957,0,138999.295940905,34474245.8380788,0.03,2833.49965792429,1779.519029,61.3261703027897,"in-between"
2022-09-12,353466.935708769,181113.178380383,0,172353.757328386,34646599.5954072,0.03,2847.66572017046,1761.317356,59.6352559626964,"in-between"
2022-09-13,8540072.68631607,690784.646079611,0,7849288.04023646,42495887.6356437,0.03,3492.81268238167,1710.164291,55.0420550796504,"in-between"
2022-09-14,760316.874264944,295407.828042758,0,464909.046222186,42960796.6818659,0.03,3531.02438481089,1573.205214,45.0395225399724,"in-between"
2022-09-15,6001367.54613585,6697174.79112559,0,-695807.244989744,42264989.4368761,0.03,3473.83474823639,1635.368206,49.5231863089552,"in-between"
2022-09-16,919229.188092232,65652.078806835,0,853577.109285397,43118566.5461615,0.03,3543.99177091739,1471.999593,40.2336615886304,"in-between"
2022-09-17,1273727.66333829,772987.797321638,0,500739.866016657,43619306.4121782,0.03,3585.14847223382,1432.215807,38.347229895659,"in-between"
2022-09-18,453608.555627859,1471929.72886902,0,-1018321.17324116,42600985.238937,0.03,3501.45084155647,1471.203955,41.2541933775961,"in-between"
2022-09-19,5501306.13002995,2437871.71717821,0,3063434.41285173,45664419.6517887,0.03,3753.2399713799,1335.852552,35.0717607713262,"in-between"
2022-09-20,320000,1339249.54765037,0,-1019249.54765037,44645170.1041384,0.03,3669.46603595658,1379.920705,38.3131462433968,"in-between"
2022-09-21,1190275.55441596,4064043.71765846,0,-2873768.1632425,41771401.9408959,0.03,3433.26591295035,1324.190565,35.8740579070323,"in-between"
2022-09-22,702127.933217985,140767.428440101,0,561360.504777884,42332762.4456738,0.03,3479.40513252113,1252.774562,32.9768542410344,"in-between"
2022-09-23,131855.420506693,301710.072586508,0,-169854.652079815,42162907.7935939,0.03,3465.4444761858,1330.792793,38.7923833311745,"in-between"
2022-09-24,12727.442592035,0,0,12727.442592035,42175635.236186,0.03,3466.49056735775,1329.558807,38.7351342781074,"in-between"
2022-09-25,23373.57581862,14991.459403665,0,8382.116414955,42184017.3526009,0.03,3467.17950843295,1318.099347,38.1717528171418,"in-between"
2022-09-26,114238.393847685,99676.095987319,0,14562.297860366,42198579.6504613,0.03,3468.37640962696,1294.075095,36.9581458366623,"in-between"
2022-09-27,163647.464972731,123589.217302322,0,40058.247670409,42238637.8981317,0.03,3471.66886833959,1335.121205,40.4421736655376,"in-between"
2022-09-28,78201.545442241,95829.19425192,0,-17627.648809679,42221010.249322,0.03,3470.22002049222,1331.150177,40.2106425955337,"in-between"
2022-09-29,0,2678.935796881,0,-2678.935796881,42218331.3135251,0.03,3469.99983398837,1340.023059,41.0231047406122,"in-between"
2022-09-30,19944.779709932,12676.183721193,0,7268.595988739,42225599.9095139,0.03,3470.59725283676,1335.738971,40.7352798724414,"in-between"
2022-10-01,0,46821.366716981,0,-46821.366716981,42178778.5427969,0.03,3466.74892132577,1329.146032,40.2670544306926,"in-between"
2022-10-02,9800,10032.748958992,0,-232.748958992001,42178545.7938379,0.03,3466.72979127435,1311.263324,38.9589848489144,"in-between"
2022-10-03,143766.081889445,0,0,143766.081889445,42322311.8757274,0.03,3478.54618156663,1277.901345,36.5720864902363,"in-between"
2022-10-04,357444.059770551,280595.694515683,0,76848.3652548681,42399160.2409822,0.03,3484.86248556018,1323.504018,41.8192964340756,"in-between"
2022-10-05,366797.581235099,179062.016097435,0,187735.565137664,42586895.8061199,0.03,3500.29280598246,1363.237182,46.010196419913,"in-between"
2022-10-06,413667.10389261,0,0,413667.10389261,43000562.9100125,0.03,3534.29284191884,1352.586524,45.0729531837924,"in-between"
2022-10-07,640000,2156116.43227447,0,-1516116.43227447,41484446.477738,0.03,3409.68053241682,1351.427369,44.9655966835739,"in-between"
2022-10-08,0,71391.420184218,0,-71391.420184218,41413055.0575538,0.03,3403.81274445648,1324.894738,42.4719331866131,"in-between"
2022-10-09,0,63834.976227525,0,-63834.976227525,41349220.0813263,0.03,3398.56603408161,1315.8578,41.6252135520319,"in-between"
2022-10-10,14800,19156.103736567,0,-4356.103736567,41344863.9775897,0.03,3398.20799815806,1322.269755,42.5011063123626,"in-between"
2022-10-11,76061.97082466,1008319.61148252,0,-932257.640657863,40412606.3369319,0.03,3321.58408248755,1291.08166,39.4040469757235,"in-between"
2022-10-13,19536.318716388,49983.353895976,0,-30447.035179588,40382159.3017523,0.03,3319.08158644539,1294.271051,40.5774083122884,"in-between"
2022-10-14,735099.848118389,109831.123588414,0,625268.724529975,41007428.0262822,0.03,3370.47353640676,1288.164015,39.9109006910629,"in-between"
2022-10-15,0,12129.335970608,0,-12129.335970608,40995298.6903116,0.03,3369.47660468315,1297.627605,41.514080579784,"in-between"
2022-10-16,3e+05,2271.711719353,0,297728.288280647,41293026.9785923,0.03,3393.947422898,1275.693777,38.9221319906358,"in-between"
2022-10-17,58210.874626724,0,0,58210.874626724,41351237.853219,0.03,3398.73187834677,1306.943119,44.2615842380976,"in-between"
2022-10-18,2000,0,0,2000,41353237.853219,0.03,3398.89626190841,1333.440878,48.3822277740856,"in-between"
2022-10-20,10000,0,0,10000,41363237.853219,0.03,3399.71817971663,1284.654934,41.9672263758102,"in-between"
2022-10-21,0,13278.359677477,0,-13278.359677477,41349959.4935415,0.03,3398.62680768835,1282.042647,41.6384540740495,"in-between"
2022-10-22,46102.364705172,40000,0,6102.364705172,41356061.8582467,0.03,3399.12837191069,1299.801905,44.8042244123899,"in-between"
2022-10-23,24100,0,0,24100,41380161.8582467,0.03,3401.1091938285,1313.767779,47.2284896220949,"in-between"
2022-10-24,10048.574505804,116817.255454253,0,-106768.680948449,41273393.1772983,0.03,3392.33368580534,1364.486871,54.9645040698111,"in-between"
2022-10-25,474503.72932377,15988.557884012,0,458515.171439758,41731908.348738,0.03,3430.01986427984,1343.334492,51.5691860577037,"in-between"
2022-10-26,837579.202269523,447902.114556088,0,389677.087713435,42121585.4364514,0.03,3462.0481180645,1462.048938,64.7355154945911,"in-between"
2022-10-27,284087.795559238,40796.082061942,0,243291.713497296,42364877.1499487,0.03,3482.04469725606,1568.747586,72.0818354829011,"Overbought"
2022-10-28,122121.294164545,144458.630482969,0,-22337.336318424,42342539.8136303,0.03,3480.20875180523,1514.863525,64.7462769292662,"in-between"
2022-10-29,187056.233427221,249633.11318846,0,-62576.879761239,42279962.9338691,0.03,3475.06544661938,1555.029214,67.4087654748283,"in-between"
2022-10-31,130271.981095684,52110.073352901,0,78161.907742783,42358124.8416119,0.03,3481.48971300919,1591.051773,67.4747080710517,"in-between"
2022-11-01,219296.596810333,64966.004180902,0,154330.592629431,42512455.4342413,0.03,3494.17441925271,1572.979515,65.1553799630004,"in-between"
2022-11-02,114295.569619285,20081.982636824,0,94213.586982461,42606669.0212238,0.03,3501.91800174442,1580.378733,65.6755942702347,"in-between"
2022-11-03,10000,0,0,10000,42616669.0212238,0.03,3502.73991955264,1520.638364,58.1296894470215,"in-between"
2022-11-04,448773.592742217,123434.987111945,0,325338.605630272,42942007.626854,0.03,3529.48007891951,1531.112631,59.0187531948602,"in-between"
2022-11-05,114521.013776976,0,0,114521.013776976,43056528.640631,0.03,3538.89276498337,1644.192858,67.1327945089315,"in-between"
2022-11-06,45548.374557938,555769.553943425,0,-510221.179385487,42546307.4612455,0.03,3496.95677763662,1626.80643,65.0017834753274,"in-between"
2022-11-07,308481.011329038,42000,0,266481.011329038,42812788.4725746,0.03,3518.85932651298,1572.947777,58.7774672957255,"in-between"
2022-11-08,809993.440489852,1299893.97340013,0,-489900.532910281,42322887.9396643,0.03,3478.59352928747,1569.988636,58.4463221329247,"in-between"
2022-11-09,4399133.02174192,4561825.86390165,99144.291543168,-261837.1337029,42061050.8059614,0.03,3457.07266898313,1334.287933,39.4037679000175,"in-between"
2022-11-10,45333023.4400342,2478975.02096137,0,42854048.4190728,84915099.2250341,0.03,6979.32322397541,1095.183977,29.0600803809373,"Oversold"
2022-11-11,91385.540066972,34638.521178008,0,56747.018888964,84971846.2439231,0.03,6983.98736251423,1301.55388,42.9741375601536,"in-between"
2022-11-12,432000,9796.807495517,0,422203.192504483,85394049.4364276,0.03,7018.68899477487,1293.911595,42.6405975583211,"in-between"
2022-11-13,1061876.32414845,0,0,1061876.32414845,86455925.7605761,0.03,7105.96650086926,1255.601051,40.9257816164154,"in-between"
2022-11-14,920606.387056373,1985829.40076817,0,-1065223.0137118,85390702.7468643,0.03,7018.4139243998,1223.006443,39.4713660505351,"in-between"
2022-11-15,255785.376041647,44391334.368168,0,-44135548.9921264,41255153.7547379,0.03,3390.83455518394,1241.997093,40.791608061903,"in-between"
2022-11-16,4142760.67090142,4416633.88384724,0,-273873.212945813,40981280.5417921,0.03,3368.3244280925,1252.706731,41.5656782262673,"in-between"
2022-11-17,3375001.16152754,40819.049340321,0,3334182.11218722,44315462.6539793,0.03,3642.36679347775,1217.702089,39.737038735524,"in-between"
2022-11-18,377200.098840757,626.937720652,0,376573.161120105,44692035.8150994,0.03,3673.31801219995,1201.789842,38.8992679606601,"in-between"
2022-11-19,177987.510821228,0,0,177987.510821228,44870023.3259206,0.03,3687.94712267841,1213.49631,39.9030994949728,"in-between"
2022-11-20,510000,57506.462230212,0,452493.537769788,45322516.8636904,0.03,3725.13837235812,1218.893657,40.3893692735041,"in-between"
2022-11-21,2677265.36380841,714366.302847992,0,1962899.06096041,47285415.9246508,0.03,3886.47254175212,1144.253153,36.0456926362174,"in-between"
2022-11-22,30865.454112129,163312.998935174,0,-132447.544823045,47152968.3798278,0.03,3875.58644217763,1110.288213,34.2411003365998,"in-between"
2022-11-23,341353.855437591,0,0,341353.855437591,47494322.2352654,0.03,3903.64292344647,1135.175812,36.740237618087,"in-between"
2022-11-24,34048.399963641,6949.31,0,27099.089963641,47521421.325229,0.03,3905.87024590923,1184.461758,41.4831115434528,"in-between"
2022-11-25,1253434.24298633,81251.020670854,0,1172183.22231548,48693604.5475445,0.03,4002.21407240092,1204.207803,43.3167367792482,"in-between"
2022-11-26,19437.030292637,0,0,19437.030292637,48713041.5778371,0.03,4003.81163653456,1198.975588,42.9328446923391,"in-between"
2022-11-27,290903.585449593,1251238.24000049,0,-960334.654550897,47752706.9232862,0.03,3924.88002109202,1205.65796,43.6200833925504,"in-between"
2022-11-28,410000,290952.575056837,0,119047.424943163,47871754.3482294,0.03,3934.66474095036,1196.19622,42.8335262893834,"in-between"
2022-11-29,241065.057292096,0,0,241065.057292096,48112819.4055215,0.03,3954.47830730314,1170.115741,40.6572643993726,"in-between"
2022-11-30,897388.185540074,4918266.0602585,0,-4020877.87471842,44091941.5308031,0.03,3623.99519431258,1216.936421,45.9650004375163,"in-between"
2022-12-01,15370.450590231,0,0,15370.450590231,44107311.9813933,0.03,3625.25851901863,1298.94077,53.7650290340952,"in-between"
2022-12-02,4999.294075783,122044.811393055,0,-117045.517317272,43990266.464076,0.03,3615.6383395131,1276.639371,51.5842191376473,"in-between"
2022-12-03,10764.844410723,7373.276342002,0,3391.568068721,43993658.0321448,0.03,3615.91709853245,1293.948023,53.1718189370369,"in-between"
2022-12-04,0,6910.349293915,0,-6910.349293915,43986747.6828508,0.03,3615.34912461788,1243.040842,48.1689225094967,"in-between"
2022-12-05,18654.379992805,0,0,18654.379992805,44005402.0628437,0.03,3616.88236132961,1282.416448,51.9359053879346,"in-between"
2022-12-06,76150.649523322,42281.011225089,0,33869.638298233,44039271.7011419,0.03,3619.66616721714,1259.757575,49.6975249223461,"in-between"
2022-12-07,4983211.22527632,78623.69950949,0,4904587.52576683,48943859.2269087,0.03,4022.78295015688,1271.935476,50.9217852434135,"in-between"
2022-12-08,589653.81856871,0,0,589653.81856871,49533513.0454774,0.03,4071.24764757349,1233.625048,47.0428932117354,"in-between"
2022-12-09,90300.634075211,35435.254440349,0,54865.379634862,49588378.4251123,0.03,4075.75713083115,1281.210637,51.9399119017827,"in-between"
2022-12-11,809129.983456439,0,0,809129.983456439,50397508.4085687,0.03,4142.26096508784,1264.792279,50.2167298637981,"in-between"
2022-12-12,10000,5969.51333809,0,4030.48666191,50401538.8952306,0.03,4142.59223796416,1264.317986,50.1609788228552,"in-between"
2022-12-13,834264.445037714,1053810.85294261,0,-219546.407904894,50181992.4873257,0.03,4124.5473277254,1275.332421,51.5073978333189,"in-between"
2022-12-14,281300.868529698,91011.308080775,0,190289.560448923,50372282.0477747,0.03,4140.18756557052,1319.413008,56.5647467427616,"in-between"
2022-12-15,180671.6467703,27282.033935383,0,153389.612834917,50525671.6606096,0.03,4152.79493100901,1308.400152,55.0208716234642,"in-between"
2022-12-16,900069.354074514,7116185.08920195,0,-6216115.73512743,44309555.9254821,0.03,3641.88130894374,1263.746424,49.161706754514,"in-between"
2022-12-17,224850.158430358,44922.453719551,0,179927.704710807,44489483.630193,0.03,3656.66988741312,1165.973777,39.2946793293747,"in-between"
2022-12-18,225000,0,0,225000,44714483.630193,0.03,3675.16303809805,1189.427522,42.2870288888393,"in-between"
2022-12-19,7212000,138521.573299849,0,7073478.42670015,51787962.0568931,0.03,4256.54482659395,1186.777921,42.0349427354428,"in-between"
2022-12-20,63882.780056151,10000,0,53882.780056151,51841844.8369493,0.03,4260.9735482424,1166.989591,40.1117332341809,"in-between"
2022-12-22,195422.120520413,426950.808299012,0,-231528.687778599,51610316.1491707,0.03,4241.94379308252,1213.343161,46.3466623024148,"in-between"
2022-12-23,0,922953.860014693,0,-922953.860014693,50687362.289156,0.03,4166.08457171145,1217.85255,46.953178585579,"in-between"
2022-12-24,1025000,0,0,1025000,51712362.289156,0.03,4250.33114705391,1220.701745,47.3580960097422,"in-between"
2022-12-25,15000,255232.209881193,0,-240232.209881193,51472130.0792748,0.03,4230.58603391299,1221.35953,47.4578112947575,"in-between"
2022-12-28,871802.308316892,558911.276360906,0,312891.031955986,51785021.1112308,0.03,4256.30310503266,1211.819562,46.0282154955653,"in-between"
